match_id,point_no,p1_sets,p1_games,p1_score,p1_points_won,ue_game_player1,npr_game_p1,bpr_game_p1,serve_no,ace_p1,p1_double_fault,speed_mph,ue_game_player1,p1_net_pt_won,p1_break_pt_won,point_victor,p1_winner,p1_distance_run,rally_count
2023-wimbledon-1301,230,2,0,3.0,119,0,1.0,0.0,1,0,0,117.0,0,0,0,1,0,22.348,4
2023-wimbledon-1301,231,2,0,4.0,119,0,1.0,0.0,1,0,0,131.0,0,0,0,2,0,20.832,5
2023-wimbledon-1301,232,2,0,3.0,119,0,1.0,0.0,1,0,0,127.0,0,0,0,2,0,18.666,3
2023-wimbledon-1301,233,2,0,3.0,120,0,1.0,0.0,1,0,0,119.0,0,0,0,1,1,17.768,4
2023-wimbledon-1301,234,2,0,3.0,120,0,1.0,0.0,1,0,0,,0,0,0,2,0,16.272,3
2023-wimbledon-1301,235,2,0,3.0,121,0,1.0,0.0,1,0,0,129.0,0,0,0,1,1,19.741,4
2023-wimbledon-1301,236,2,0,3.0,122,0,1.0,0.0,2,0,0,105.0,0,0,0,1,0,16.566,4
2023-wimbledon-1301,237,2,0,4.0,122,0,1.0,0.0,1,0,0,121.0,0,0,0,2,0,1.015,1
2023-wimbledon-1301,238,2,0,3.0,122,0,1.0,0.0,2,0,0,110.0,0,0,0,2,0,34.6,7
2023-wimbledon-1301,239,2,0,3.0,123,0,1.0,0.0,1,0,0,128.0,0,0,0,1,0,30.164,6
2023-wimbledon-1301,240,2,0,3.0,123,0,1.0,0.0,1,0,0,114.0,0,0,0,2,0,11.716,1
2023-wimbledon-1301,241,2,0,3.0,123,0,1.0,0.0,1,0,0,119.0,0,0,0,2,0,11.645,1
2023-wimbledon-1301,242,2,0,0.0,124,0,0.0,0.0,1,0,0,129.0,0,0,0,1,0,5.839,1
2023-wimbledon-1301,243,2,0,1.0,124,1,0.0,0.0,1,0,0,117.0,1,0,0,2,0,5.707,2
2023-wimbledon-1301,244,2,0,1.0,124,2,0.0,0.0,2,0,1,,2,0,0,2,0,1.518,0
2023-wimbledon-1301,245,2,0,1.0,124,2,0.0,0.0,1,0,1,112.0,2,0,0,2,0,10.416,2
2023-wimbledon-1301,246,2,0,1.0,125,2,0.0,0.0,2,0,1,126.0,2,0,0,1,0,6.55,1
2023-wimbledon-1301,247,2,0,2.0,126,2,1.0,0.0,1,0,1,110.0,2,1,0,1,0,18.155,3
2023-wimbledon-1301,248,2,0,3.0,127,2,1.0,0.0,2,0,1,111.0,2,1,0,1,1,9.226,3
2023-wimbledon-1301,249,2,0,4.0,128,2,1.0,0.0,2,0,1,90.0,2,0,0,1,0,23.988,7
2023-wimbledon-1301,250,2,1,0.0,128,0,0.0,0.0,1,0,0,113.0,0,0,0,2,0,14.05,1
2023-wimbledon-1301,251,2,1,0.0,129,0,0.0,0.0,1,0,0,129.0,0,0,0,1,0,11.046,2
2023-wimbledon-1301,252,2,1,1.0,129,0,0.0,0.0,2,0,0,99.0,0,0,0,2,0,13.185,3
2023-wimbledon-1301,253,2,1,1.0,129,0,0.0,0.0,1,0,0,123.0,0,0,0,2,0,16.359,3
2023-wimbledon-1301,254,2,1,1.0,130,0,0.0,0.0,1,0,0,128.0,0,0,0,1,0,12.312,2
2023-wimbledon-1301,255,2,1,2.0,131,0,0.0,0.0,1,0,0,131.0,0,0,0,1,0,20.628,4
2023-wimbledon-1301,256,2,1,3.0,131,1,0.0,0.0,1,0,0,131.0,1,0,0,2,0,13.0,3
2023-wimbledon-1301,257,2,1,3.0,131,1,0.0,0.0,1,0,0,116.0,1,0,0,2,0,1.865,1
2023-wimbledon-1301,258,2,1,0.0,131,1,0.0,0.0,2,0,1,,1,0,0,2,0,7.196,0
2023-wimbledon-1301,259,2,1,0.0,132,1,0.0,0.0,2,0,1,92.0,1,0,0,1,0,18.567,5
2023-wimbledon-1301,260,2,1,1.0,133,1,0.0,0.0,1,0,1,113.0,1,0,0,1,0,2.312,1
2023-wimbledon-1301,261,2,1,2.0,134,1,1.0,0.0,1,0,1,113.0,1,1,0,1,0,20.729,5
2023-wimbledon-1301,262,2,1,3.0,135,1,1.0,0.0,1,1,1,131.0,1,0,0,1,1,0.0,1
2023-wimbledon-1301,263,2,2,0.0,136,0,0.0,0.0,1,0,0,126.0,0,0,0,1,0,66.051,16
2023-wimbledon-1301,264,2,2,1.0,137,0,0.0,0.0,2,0,0,,0,0,0,1,0,5.41,0
2023-wimbledon-1301,265,2,2,2.0,137,0,0.0,0.0,1,0,0,129.0,0,0,0,2,0,6.454,1
2023-wimbledon-1301,266,2,2,2.0,138,0,0.0,0.0,1,0,0,129.0,0,0,0,1,0,5.555,2
2023-wimbledon-1301,267,2,2,3.0,138,0,0.0,0.0,1,0,0,129.0,0,0,0,2,0,12.044,3
2023-wimbledon-1301,268,2,2,3.0,139,0,0.0,0.5,1,0,0,129.0,0,0,1,1,0,11.127,2
2023-wimbledon-1301,269,2,3,0.0,140,0,0.0,0.0,1,0,0,123.0,0,0,0,1,0,29.269,7
2023-wimbledon-1301,270,2,3,1.0,141,0,0.0,0.0,2,0,0,90.0,0,0,0,1,1,5.17,3
2023-wimbledon-1301,271,2,3,2.0,141,1,0.0,0.0,2,0,1,,1,0,0,2,0,4.901,0
2023-wimbledon-1301,272,2,3,2.0,142,1,0.0,0.0,1,0,1,113.0,1,0,0,1,0,2.559,1
2023-wimbledon-1301,273,2,3,3.0,143,1,0.0,0.0,1,0,1,115.0,1,0,0,1,0,4.559,1
2023-wimbledon-1301,274,2,4,0.0,143,0,0.0,0.0,1,0,0,108.0,0,0,0,2,0,6.958,1
2023-wimbledon-1301,275,2,4,0.0,144,0,0.0,0.0,1,0,0,121.0,0,0,0,1,0,21.572,4
2023-wimbledon-1301,276,2,4,1.0,144,0,0.0,0.0,1,0,0,110.0,0,0,0,2,0,1.796,1
2023-wimbledon-1301,277,2,4,1.0,144,0,0.0,0.0,1,0,0,110.0,0,0,0,2,0,14.401,3
2023-wimbledon-1301,278,2,4,1.0,144,1,0.0,0.0,2,0,0,105.0,1,0,0,2,0,28.05,7
2023-wimbledon-1301,279,2,4,0.0,145,0,0.0,0.0,2,0,0,101.0,0,0,0,1,1,8.178,3
2023-wimbledon-1301,280,2,4,1.0,146,0,0.0,0.0,2,0,0,92.0,0,0,0,1,0,9.464,3
2023-wimbledon-1301,281,2,4,2.0,146,1,0.0,0.0,1,0,0,124.0,1,0,0,2,0,15.671,4
2023-wimbledon-1301,282,2,4,2.0,147,1,1.0,0.0,1,0,0,121.0,1,1,0,1,1,35.211,11
2023-wimbledon-1301,283,2,4,3.0,147,1,0.5,0.0,1,0,0,115.0,1,0,0,2,0,6.304,2
2023-wimbledon-1301,284,2,4,3.0,147,1,0.5,0.0,2,0,0,95.0,1,0,0,2,0,18.374,6
2023-wimbledon-1301,285,2,4,3.0,148,1,0.5,0.0,1,0,0,129.0,1,0,0,1,1,9.086,3
2023-wimbledon-1301,286,2,4,4.0,149,1,0.5,0.0,1,0,0,113.0,1,0,0,1,0,3.861,1
2023-wimbledon-1301,287,2,5,0.0,149,0,0.0,0.0,1,0,0,125.0,0,0,0,2,0,14.701,1
2023-wimbledon-1301,288,2,5,0.0,150,0,1.0,0.0,2,0,0,92.0,0,1,0,1,0,10.826,2
2023-wimbledon-1301,289,2,5,1.0,150,0,1.0,0.0,1,0,0,130.0,0,0,0,2,0,26.067,9
2023-wimbledon-1301,290,2,5,1.0,151,0,1.0,0.0,1,0,0,113.0,0,0,0,1,0,17.319,4
2023-wimbledon-1301,291,2,5,2.0,152,0,1.0,0.0,2,0,0,113.0,0,0,0,1,0,31.781,6
2023-wimbledon-1301,292,2,5,3.0,153,0,1.0,1.0,2,0,0,108.0,0,0,1,1,1,6.414,2
2023-wimbledon-1301,293,2,6,0.0,153,1,0.0,0.0,2,0,0,112.0,1,0,0,2,0,36.084,8
2023-wimbledon-1301,294,2,6,0.0,154,1,1.0,0.0,1,0,0,120.0,1,1,0,1,0,16.595,5
2023-wimbledon-1301,295,2,6,1.0,155,1,1.0,0.0,2,0,0,104.0,1,0,0,1,1,27.722,3
2023-wimbledon-1301,296,2,6,2.0,155,1,0.5,0.0,1,0,0,130.0,1,0,0,2,0,10.044,2
2023-wimbledon-1301,297,2,6,2.0,155,1,0.5,0.0,1,0,0,113.0,1,0,0,2,0,52.318,14
2023-wimbledon-1301,298,2,6,2.0,156,1,0.5,0.0,1,0,0,129.0,1,0,0,1,0,2.056,1
2023-wimbledon-1301,299,2,6,3.0,157,1,0.5,0.0,1,0,0,128.0,1,0,0,1,0,12.292,1
2023-wimbledon-1301,300,2,6,4.0,158,1,0.5,0.0,1,0,0,116.0,1,0,0,1,0,3.767,1
2023-wimbledon-1302,1,0,0,0.0,1,0,0.0,0.0,2,0,0,108.0,0,0,0,1,0,13.646,2
2023-wimbledon-1302,2,0,0,1.0,1,0,0.0,0.0,1,0,0,124.0,0,0,0,2,0,6.596,1
2023-wimbledon-1302,3,0,0,1.0,1,0,0.0,0.0,2,0,0,104.0,0,0,0,2,0,72.403,9
2023-wimbledon-1302,4,0,0,1.0,2,0,0.0,0.0,2,0,0,98.0,0,0,0,1,0,17.565,2
2023-wimbledon-1302,5,0,0,2.0,3,0,0.0,0.0,2,0,0,,0,0,0,1,0,3.195,0
2023-wimbledon-1302,6,0,0,3.0,3,0,0.0,0.0,1,0,0,125.0,0,0,0,2,0,5.414,1
2023-wimbledon-1302,7,0,0,3.0,3,0,0.0,0.0,1,0,0,125.0,0,0,0,2,0,4.703,1
2023-wimbledon-1302,8,0,0,3.0,4,0,0.0,0.0,2,0,0,106.0,0,0,0,1,0,18.651,4
2023-wimbledon-1302,9,0,0,3.0,4,0,0.0,0.0,1,0,0,117.0,0,0,0,2,0,4.863,1
2023-wimbledon-1302,10,0,0,3.0,5,0,1.0,0.0,1,0,0,124.0,0,1,0,1,0,21.321,4
2023-wimbledon-1302,11,0,0,3.0,5,0,1.0,0.0,1,0,0,132.0,0,0,0,2,0,0.971,1
2023-wimbledon-1302,12,0,0,3.0,5,1,1.0,0.0,2,0,0,100.0,1,0,0,2,0,17.748,3
2023-wimbledon-1302,13,0,0,0.0,6,0,1.0,0.0,1,0,0,137.0,0,1,0,1,1,10.801,3
2023-wimbledon-1302,14,0,0,1.0,7,0,1.0,0.0,2,0,0,97.0,0,0,0,1,0,10.715,3
2023-wimbledon-1302,15,0,0,2.0,8,0,1.0,0.0,1,0,0,129.0,0,0,0,1,1,6.632,3
2023-wimbledon-1302,16,0,0,3.0,9,0,1.0,0.0,1,0,0,131.0,0,0,0,1,0,3.931,1
2023-wimbledon-1302,17,0,1,0.0,9,0,0.0,0.0,1,0,0,114.0,0,0,0,2,0,4.711,1
2023-wimbledon-1302,18,0,1,0.0,10,0,0.0,0.0,2,0,0,107.0,0,0,0,1,0,33.676,4
2023-wimbledon-1302,19,0,1,1.0,10,0,0.0,0.0,1,0,0,118.0,0,0,0,2,0,14.696,3
2023-wimbledon-1302,20,0,1,1.0,10,0,0.0,0.0,1,0,0,122.0,0,0,0,2,0,5.771,1
2023-wimbledon-1302,21,0,1,1.0,10,0,0.0,0.0,2,0,0,106.0,0,0,0,2,0,20.07,3
2023-wimbledon-1302,22,0,1,0.0,11,0,1.0,0.0,1,0,0,134.0,0,1,0,1,0,19.797,5
2023-wimbledon-1302,23,0,1,1.0,12,0,1.0,0.0,1,0,0,135.0,0,0,0,1,1,5.527,3
2023-wimbledon-1302,24,0,1,2.0,12,1,1.0,0.0,1,0,0,124.0,1,0,0,2,0,22.044,4
2023-wimbledon-1302,25,0,1,2.0,13,1,1.0,0.0,1,0,0,128.0,1,0,0,1,0,19.56,5
2023-wimbledon-1302,26,0,1,3.0,14,1,1.0,0.0,1,0,0,133.0,1,0,0,1,0,5.568,1
2023-wimbledon-1302,27,0,2,0.0,14,0,0.0,0.0,2,0,0,106.0,0,0,0,2,0,4.021,1
2023-wimbledon-1302,28,0,2,0.0,14,0,0.0,0.0,1,0,0,123.0,0,0,0,2,0,5.715,1
2023-wimbledon-1302,29,0,2,0.0,15,0,0.0,0.0,2,0,0,104.0,0,0,0,1,0,12.276,4
2023-wimbledon-1302,30,0,2,1.0,15,0,0.0,0.0,1,0,0,125.0,0,0,0,2,0,1.222,1
2023-wimbledon-1302,31,0,2,1.0,15,0,0.0,0.0,1,0,0,114.0,0,0,0,2,0,6.431,1
2023-wimbledon-1302,32,0,2,0.0,16,0,0.0,0.0,1,0,0,125.0,0,0,0,1,1,22.039,7
2023-wimbledon-1302,33,0,2,1.0,16,0,0.0,0.0,2,0,0,95.0,0,0,0,2,0,28.643,6
2023-wimbledon-1302,34,0,2,1.0,17,0,0.0,0.0,1,0,0,133.0,0,0,0,1,0,8.482,1
2023-wimbledon-1302,35,0,2,2.0,18,0,0.0,0.0,1,0,0,129.0,0,0,0,1,0,2.78,1
2023-wimbledon-1302,36,0,2,3.0,19,0,1.0,0.0,1,0,0,122.0,0,1,0,1,0,11.155,3
2023-wimbledon-1302,37,0,3,0.0,19,0,0.0,0.0,1,0,0,115.0,0,0,0,2,0,6.455,1
2023-wimbledon-1302,38,0,3,0.0,19,0,0.0,0.0,1,0,0,118.0,0,0,0,2,0,1.184,1
2023-wimbledon-1302,39,0,3,0.0,19,0,0.0,0.0,1,0,0,116.0,0,0,0,2,0,5.556,1
2023-wimbledon-1302,40,0,3,0.0,19,0,0.0,0.0,1,0,0,121.0,0,0,0,2,0,1.498,1
2023-wimbledon-1302,41,0,3,0.0,19,1,0.0,0.0,1,0,0,125.0,1,0,0,2,0,36.345,10
2023-wimbledon-1302,42,0,3,0.0,20,1,0.0,0.0,1,0,0,131.0,1,0,0,1,0,4.229,1
2023-wimbledon-1302,43,0,3,1.0,20,2,0.0,0.0,1,0,0,127.0,2,0,0,2,0,28.271,10
2023-wimbledon-1302,44,0,3,1.0,20,3,0.0,0.0,2,0,0,112.0,3,0,0,2,0,7.168,2
2023-wimbledon-1302,45,0,3,1.0,20,4,0.0,0.0,2,0,0,98.0,4,0,0,2,0,6.191,2
2023-wimbledon-1302,46,0,3,0.0,21,0,0.0,0.0,2,0,0,101.0,0,0,0,1,0,8.128,2
2023-wimbledon-1302,47,0,3,1.0,21,0,0.0,0.0,1,0,0,129.0,0,0,0,2,0,6.102,1
2023-wimbledon-1302,48,0,3,1.0,22,0,0.0,0.0,1,0,0,129.0,0,0,0,1,0,6.412,2
2023-wimbledon-1302,49,0,3,2.0,22,0,0.0,0.0,1,0,0,130.0,0,0,0,2,0,12.764,1
2023-wimbledon-1302,50,0,3,2.0,22,0,0.0,0.0,1,0,0,119.0,0,0,0,2,0,4.444,1
2023-wimbledon-1302,51,0,3,2.0,22,0,0.0,0.0,1,0,0,127.0,0,0,0,2,0,17.785,3
2023-wimbledon-1302,52,0,0,0.0,23,0,0.0,0.0,1,0,0,133.0,0,0,0,1,1,12.678,3
2023-wimbledon-1302,53,0,0,1.0,24,0,1.0,0.0,1,0,0,130.0,0,1,0,1,0,10.698,3
2023-wimbledon-1302,54,0,0,2.0,25,0,1.0,0.0,1,0,0,122.0,0,1,0,1,1,15.229,5
2023-wimbledon-1302,55,0,0,3.0,26,0,1.0,0.0,1,0,0,131.0,0,0,0,1,1,5.137,1
2023-wimbledon-1302,56,0,1,0.0,26,0,0.0,0.0,1,0,0,127.0,0,0,0,2,0,8.712,3
2023-wimbledon-1302,57,0,1,0.0,26,0,0.0,0.0,1,0,0,121.0,0,0,0,2,0,17.218,5
2023-wimbledon-1302,58,0,1,0.0,27,0,0.0,0.0,2,0,0,,0,0,0,1,0,1.945,0
2023-wimbledon-1302,59,0,1,1.0,27,1,0.0,0.0,2,0,0,105.0,1,0,0,2,0,11.353,3
2023-wimbledon-1302,60,0,1,1.0,27,1,0.0,0.0,1,0,0,117.0,1,0,0,2,0,2.164,1
2023-wimbledon-1302,61,0,1,0.0,28,0,0.0,0.0,1,0,0,131.0,0,0,0,1,0,10.748,1
2023-wimbledon-1302,62,0,1,1.0,29,0,0.0,0.0,1,1,0,131.0,0,0,0,1,1,0.95,1
2023-wimbledon-1302,63,0,1,2.0,30,0,0.0,0.0,1,2,0,121.0,0,0,0,1,1,0.913,1
2023-wimbledon-1302,64,0,1,3.0,31,0,0.0,0.0,1,3,0,126.0,0,0,0,1,1,0.628,1
2023-wimbledon-1302,65,0,2,0.0,31,0,0.0,0.0,1,0,0,113.0,0,0,0,2,0,1.486,1
2023-wimbledon-1302,66,0,2,0.0,31,0,0.0,0.0,2,0,0,106.0,0,0,0,2,0,34.081,5
2023-wimbledon-1302,67,0,2,0.0,31,1,0.0,0.0,2,0,0,108.0,1,0,0,2,0,4.017,1
2023-wimbledon-1302,68,0,2,0.0,31,1,0.0,0.0,1,0,0,120.0,1,0,0,2,0,10.645,1
2023-wimbledon-1302,69,0,2,0.0,32,0,1.0,0.0,2,0,0,104.0,0,1,0,1,1,7.694,3
2023-wimbledon-1302,70,0,2,1.0,33,0,1.0,0.0,1,0,0,124.0,0,1,0,1,1,19.77,7
2023-wimbledon-1302,71,0,2,2.0,34,0,1.0,0.0,1,0,0,130.0,0,0,0,1,0,17.058,5
2023-wimbledon-1302,72,0,2,3.0,35,0,1.0,0.0,1,0,0,131.0,0,0,0,1,0,6.731,1
2023-wimbledon-1302,73,0,3,0.0,36,0,0.0,0.0,2,0,0,106.0,0,0,0,1,0,19.792,4
2023-wimbledon-1302,74,0,3,1.0,36,0,0.0,0.0,2,0,0,103.0,0,0,0,2,0,19.912,5
2023-wimbledon-1302,75,0,3,1.0,36,0,0.0,0.0,1,0,0,121.0,0,0,0,2,0,19.786,3
2023-wimbledon-1302,76,0,3,1.0,36,0,0.0,0.0,1,0,0,127.0,0,0,0,2,0,1.657,1
2023-wimbledon-1302,77,0,3,1.0,36,0,0.0,0.0,1,0,0,118.0,0,0,0,2,0,6.537,1
2023-wimbledon-1302,78,0,3,0.0,37,0,1.0,0.0,1,0,0,131.0,0,1,0,1,1,9.082,3
2023-wimbledon-1302,79,0,3,1.0,38,0,1.0,0.0,1,0,0,123.0,0,0,0,1,1,8.576,3
2023-wimbledon-1302,80,0,3,2.0,39,0,1.0,0.0,1,0,0,122.0,0,0,0,1,0,3.908,1
2023-wimbledon-1302,81,0,3,3.0,40,0,1.0,0.0,2,0,0,101.0,0,0,0,1,0,11.221,3
2023-wimbledon-1302,82,0,4,0.0,40,0,0.0,0.0,1,0,0,113.0,0,0,0,2,0,6.559,1
2023-wimbledon-1302,83,0,4,0.0,41,0,0.0,0.0,1,0,0,120.0,0,0,0,1,0,10.427,2
2023-wimbledon-1302,84,0,4,1.0,41,0,0.0,0.0,2,0,0,105.0,0,0,0,2,0,32.05,7
2023-wimbledon-1302,85,0,4,1.0,41,0,0.0,0.0,1,0,0,125.0,0,0,0,2,0,9.595,3
2023-wimbledon-1302,86,0,4,1.0,42,0,0.0,0.0,2,0,0,112.0,0,0,0,1,0,45.705,8
2023-wimbledon-1302,87,0,4,2.0,42,1,0.0,0.0,2,0,0,107.0,1,0,0,2,0,3.974,1
2023-wimbledon-1302,88,0,4,0.0,43,0,0.0,0.0,2,0,0,105.0,0,0,0,1,0,3.465,1
2023-wimbledon-1302,89,0,4,1.0,43,1,0.0,0.0,2,0,1,,1,0,0,2,0,1.582,0
2023-wimbledon-1302,90,0,4,1.0,44,1,0.0,0.0,1,0,1,119.0,1,0,0,1,1,38.144,9
2023-wimbledon-1302,91,0,4,2.0,44,1,0.0,0.0,1,0,1,124.0,1,0,0,2,0,13.238,4
2023-wimbledon-1302,92,0,4,2.0,45,1,0.0,0.0,1,0,1,131.0,1,0,0,1,0,4.527,1
2023-wimbledon-1302,93,0,4,3.0,46,1,0.0,0.0,1,1,1,123.0,1,0,0,1,1,1.135,1
2023-wimbledon-1302,94,0,5,0.0,46,0,0.0,0.0,2,0,0,101.0,0,0,0,2,0,9.363,3
2023-wimbledon-1302,95,0,5,0.0,46,0,0.0,0.0,1,0,0,119.0,0,0,0,2,0,39.751,9
2023-wimbledon-1302,96,0,5,0.0,47,0,0.0,0.0,2,0,0,111.0,0,0,0,1,1,18.579,6
2023-wimbledon-1302,97,0,5,1.0,47,0,0.0,0.0,1,0,0,125.0,0,0,0,2,0,5.043,1
2023-wimbledon-1302,98,0,5,1.0,47,0,0.0,0.0,1,0,0,116.0,0,0,0,2,0,1.002,1
2023-wimbledon-1302,99,0,5,0.0,48,0,1.0,0.0,2,0,0,99.0,0,1,0,1,0,24.8,5
2023-wimbledon-1302,100,0,5,1.0,49,0,1.0,0.0,1,0,0,131.0,0,0,0,1,1,4.948,1
2023-wimbledon-1302,101,0,5,2.0,50,0,1.0,0.0,1,0,0,124.0,0,0,0,1,1,6.38,3
2023-wimbledon-1302,102,0,5,3.0,51,0,1.0,0.0,1,0,0,127.0,0,0,0,1,0,4.012,1
2023-wimbledon-1302,103,0,6,0.0,51,0,0.0,0.0,1,0,0,110.0,0,0,0,2,0,29.782,5
2023-wimbledon-1302,104,0,6,0.0,52,0,0.0,0.0,1,0,0,119.0,0,0,0,1,0,10.813,2
2023-wimbledon-1302,105,0,6,1.0,52,1,0.0,0.0,1,0,0,113.0,1,0,0,2,0,13.262,3
2023-wimbledon-1302,106,0,6,1.0,52,2,0.0,0.0,1,0,0,117.0,2,0,0,2,0,11.803,3
2023-wimbledon-1302,107,0,6,1.0,52,2,0.0,0.0,1,0,0,,2,0,0,2,0,6.848,3
2023-wimbledon-1302,108,0,6,0.0,53,0,1.0,0.0,1,0,0,126.0,0,1,0,1,1,16.204,5
2023-wimbledon-1302,109,0,6,,53,0,1.0,0.0,1,0,0,124.0,0,0,0,2,0,14.152,3
2023-wimbledon-1302,110,0,6,,53,0,1.0,0.0,1,0,0,125.0,0,0,0,2,0,6.819,1
2023-wimbledon-1302,111,0,6,,53,0,1.0,0.0,2,0,0,81.0,0,0,0,2,0,66.158,18
2023-wimbledon-1302,112,0,6,,54,0,1.0,0.0,1,1,0,134.0,0,0,0,1,1,0.786,1
2023-wimbledon-1302,113,0,6,,54,0,1.0,0.0,1,1,0,124.0,0,0,0,2,0,1.766,1
2023-wimbledon-1302,114,0,6,,54,0,1.0,0.0,1,1,0,119.0,0,0,0,2,0,9.438,1
2023-wimbledon-1302,115,0,6,,55,0,1.0,0.0,1,1,0,127.0,0,1,0,1,0,13.647,3
2023-wimbledon-1302,116,0,6,,56,0,1.0,0.0,1,1,0,130.0,0,0,0,1,0,6.443,1
2023-wimbledon-1302,117,0,6,,56,0,1.0,0.0,1,1,0,125.0,0,0,0,2,0,16.192,3
2023-wimbledon-1302,118,0,6,,56,0,1.0,0.0,1,1,0,130.0,0,0,0,2,0,0.976,1
2023-wimbledon-1302,119,0,0,0.0,56,0,0.0,0.0,1,0,0,109.0,0,0,0,2,0,6.135,1
2023-wimbledon-1302,120,0,0,0.0,56,1,0.0,0.0,2,0,0,102.0,1,0,0,2,0,6.506,1
2023-wimbledon-1302,121,0,0,0.0,56,1,0.0,0.0,1,0,0,113.0,1,0,0,2,0,31.363,5
2023-wimbledon-1302,122,0,0,0.0,57,1,1.0,0.0,1,0,0,119.0,1,1,0,1,1,50.761,12
2023-wimbledon-1302,123,0,0,1.0,58,1,1.0,0.0,1,0,0,131.0,1,0,0,1,0,8.018,2
2023-wimbledon-1302,124,0,0,2.0,58,1,1.0,0.0,1,0,0,125.0,1,0,0,2,0,11.14,1
2023-wimbledon-1302,125,0,0,0.0,58,1,0.0,0.0,1,0,0,125.0,1,0,0,2,0,9.132,2
2023-wimbledon-1302,126,0,0,0.0,59,1,0.0,0.0,1,1,0,132.0,1,0,0,1,1,2.773,1
2023-wimbledon-1302,127,0,0,1.0,60,1,0.0,0.0,1,2,0,131.0,1,0,0,1,1,0.702,1
2023-wimbledon-1302,128,0,0,2.0,61,1,1.0,0.0,1,2,0,122.0,1,1,0,1,1,13.685,5
2023-wimbledon-1302,129,0,0,3.0,62,1,1.0,0.0,2,2,0,98.0,1,0,0,1,0,37.197,9
2023-wimbledon-1302,130,0,1,0.0,63,0,0.0,0.0,2,0,0,107.0,0,0,0,1,0,15.077,4
2023-wimbledon-1302,131,0,1,1.0,64,0,0.0,0.0,1,0,0,124.0,0,0,0,1,0,23.362,4
2023-wimbledon-1302,132,0,1,2.0,64,0,0.0,0.0,1,0,0,127.0,0,0,0,2,0,0.66,1
2023-wimbledon-1302,133,0,1,2.0,64,1,0.0,0.0,1,0,0,127.0,1,0,0,2,0,49.653,13
2023-wimbledon-1302,134,0,1,2.0,64,2,0.0,0.0,2,0,0,106.0,2,0,0,2,0,4.963,1
2023-wimbledon-1302,135,0,1,2.0,64,2,0.0,0.0,1,0,0,127.0,2,0,0,2,0,26.462,5
2023-wimbledon-1302,136,0,1,0.0,65,0,0.0,0.0,1,0,0,131.0,0,0,0,1,0,5.829,1
2023-wimbledon-1302,137,0,1,1.0,65,0,0.0,0.0,2,0,0,101.0,0,0,0,2,0,13.754,4
2023-wimbledon-1302,138,0,1,1.0,66,0,0.0,0.0,1,1,0,119.0,0,0,0,1,1,0.958,1
2023-wimbledon-1302,139,0,1,2.0,67,0,1.0,0.0,1,1,0,128.0,0,1,0,1,0,6.876,1
2023-wimbledon-1302,140,0,1,3.0,68,0,1.0,0.0,1,1,0,131.0,0,0,0,1,0,5.246,1
2023-wimbledon-1302,141,0,2,0.0,68,0,0.0,0.0,2,0,0,110.0,0,0,0,2,0,33.09,5
2023-wimbledon-1302,142,0,2,0.0,68,1,0.0,0.0,2,0,0,104.0,1,0,0,2,0,19.391,3
2023-wimbledon-1302,143,0,2,0.0,69,1,0.5,0.0,1,0,0,118.0,1,1,0,1,1,38.597,10
2023-wimbledon-1302,144,0,2,1.0,69,1,0.5,0.0,1,0,0,128.0,1,0,0,2,0,9.673,1
2023-wimbledon-1302,145,0,2,1.0,69,1,0.5,0.0,1,0,0,135.0,1,0,0,2,0,1.47,1
2023-wimbledon-1302,146,0,2,0.0,70,0,0.0,0.0,1,1,0,121.0,0,0,0,1,1,0.881,1
2023-wimbledon-1302,147,0,2,1.0,71,0,0.0,0.0,1,2,0,123.0,0,0,0,1,1,0.74,1
2023-wimbledon-1302,148,0,2,2.0,72,0,1.0,0.0,1,2,0,133.0,0,1,0,1,0,11.758,3
2023-wimbledon-1302,149,0,2,3.0,73,0,1.0,0.0,1,2,0,125.0,0,1,0,1,0,10.704,3
2023-wimbledon-1302,150,0,3,0.0,74,0,0.0,0.0,1,0,0,130.0,0,0,0,1,0,14.698,4
2023-wimbledon-1302,151,0,3,1.0,74,0,0.0,0.0,1,0,0,127.0,0,0,0,2,0,79.474,17
2023-wimbledon-1302,152,0,3,1.0,74,0,0.0,0.0,1,0,0,128.0,0,0,0,2,0,1.035,1
2023-wimbledon-1302,153,0,3,1.0,74,0,0.0,0.0,1,0,0,127.0,0,0,0,2,0,0.801,1
2023-wimbledon-1302,154,0,3,1.0,75,0,0.0,0.0,1,0,0,118.0,0,0,0,1,0,22.441,4
2023-wimbledon-1302,155,0,3,2.0,76,0,0.0,0.0,2,0,0,101.0,0,0,0,1,0,20.444,6
2023-wimbledon-1302,156,0,3,3.0,76,0,0.0,0.0,1,0,0,130.0,0,0,0,2,0,8.014,1
2023-wimbledon-1302,157,0,3,3.0,76,0,0.0,0.0,1,0,0,125.0,0,0,0,2,0,1.464,1
2023-wimbledon-1302,158,0,3,0.0,76,0,0.0,0.0,1,0,0,130.0,0,0,0,2,0,18.445,6
2023-wimbledon-1302,159,0,3,0.0,76,1,0.0,0.0,1,0,0,130.0,1,0,0,2,0,15.093,4
2023-wimbledon-1302,160,0,3,0.0,76,2,0.0,0.0,1,0,0,131.0,2,0,0,2,0,14.706,2
2023-wimbledon-1302,161,0,3,0.0,77,2,0.0,0.0,2,0,0,83.0,2,0,0,1,0,20.958,5
